,result,odds-home,odds-draw,odds-away,home-wins,home-draws,home-losses,home-goals,home-opposition-goals,home-shots,home-shots_on_target,home-possession,home-opposition_shots,home-opposition_shots_on_target,home-opposition_possession,away-wins,away-draws,away-losses,away-goals,away-opposition-goals,away-shots,away-shots_on_target,away-possession,away-opposition_shots,away-opposition_shots_on_target,away-opposition_possession,home_shot_accuracy,home_shot_efficiency,home_opposition_shot_accuracy,home_opposition_shot_efficiency,away_shot_accuracy,away_shot_efficiency,away_opposition_shot_accuracy,away_opposition_shot_efficiency
6855,A,1.95,3.4,4.2,3,2,5,11,14,97,45,390,118,61,518,3,2,5,12,17,92,47,408,109,50,502,0.4639175257731959,0.24444444444444444,0.5169491525423728,0.22950819672131148,0.5108695652173914,0.2553191489361702,0.45871559633027525,0.34
6856,A,5.0,4.0,1.67,2,3,5,7,12,96,44,486,84,43,424,9,0,1,33,8,134,72,518,91,47,392,0.4583333333333333,0.1590909090909091,0.5119047619047619,0.27906976744186046,0.5373134328358209,0.4583333333333333,0.5164835164835165,0.1702127659574468
6857,A,21.0,9.0,1.13,4,3,3,12,12,107,58,435,97,47,474,7,1,2,37,9,134,67,593,104,47,317,0.5420560747663551,0.20689655172413793,0.4845360824742268,0.2553191489361702,0.5,0.5522388059701493,0.4519230769230769,0.19148936170212766
6858,H,1.6,3.8,6.0,2,4,4,12,14,91,46,405,109,48,505,7,1,2,18,6,91,45,480,120,62,429,0.5054945054945055,0.2608695652173913,0.44036697247706424,0.2916666666666667,0.4945054945054945,0.4,0.5166666666666667,0.0967741935483871
6859,H,1.33,5.0,10.0,9,0,1,24,5,112,46,431,83,44,477,2,4,4,14,18,103,51,507,113,54,403,0.4107142857142857,0.5217391304347826,0.5301204819277109,0.11363636363636363,0.49514563106796117,0.27450980392156865,0.4778761061946903,0.3333333333333333
6860,D,2.1,3.4,3.9,6,1,3,11,9,96,62,525,126,63,385,9,0,1,17,3,102,56,433,139,62,477,0.6458333333333334,0.1774193548387097,0.5,0.14285714285714285,0.5490196078431373,0.30357142857142855,0.4460431654676259,0.04838709677419355
6861,H,2.8,3.4,2.7,5,2,3,16,13,122,56,449,109,58,461,5,1,4,20,11,120,53,517,75,37,392,0.45901639344262296,0.2857142857142857,0.5321100917431193,0.22413793103448276,0.44166666666666665,0.37735849056603776,0.49333333333333335,0.2972972972972973
6862,H,3.1,3.5,2.4,4,1,5,10,16,98,47,466,136,73,444,6,3,1,28,11,141,86,528,87,40,381,0.47959183673469385,0.2127659574468085,0.5367647058823529,0.2191780821917808,0.6099290780141844,0.32558139534883723,0.45977011494252873,0.275
6863,A,3.4,3.2,2.25,3,3,4,11,11,87,40,381,91,43,529,0,6,4,10,16,105,55,518,106,48,392,0.45977011494252873,0.275,0.4725274725274725,0.2558139534883721,0.5238095238095238,0.18181818181818182,0.4528301886792453,0.3333333333333333
6864,D,2.25,3.2,3.3,2,2,6,7,12,91,49,477,153,68,433,1,4,5,4,13,88,46,441,84,40,469,0.5384615384615384,0.14285714285714285,0.4444444444444444,0.17647058823529413,0.5227272727272727,0.08695652173913043,0.47619047619047616,0.325
6865,H,1.25,5.5,13.0,9,1,0,21,3,103,57,506,96,53,403,4,4,2,11,8,86,34,348,112,63,562,0.5533980582524272,0.3684210526315789,0.5520833333333334,0.05660377358490566,0.3953488372093023,0.3235294117647059,0.5625,0.12698412698412698
6866,D,1.22,6.0,15.0,2,4,4,7,10,130,70,492,115,68,418,2,2,6,6,17,102,45,399,141,68,510,0.5384615384615384,0.1,0.591304347826087,0.14705882352941177,0.4411764705882353,0.13333333333333333,0.48226950354609927,0.25
6867,H,1.5,4.0,7.5,5,2,3,15,10,108,54,476,99,47,434,3,1,6,9,16,124,69,409,107,57,501,0.5,0.2777777777777778,0.47474747474747475,0.2127659574468085,0.5564516129032258,0.13043478260869565,0.5327102803738317,0.2807017543859649
6868,H,2.5,3.3,2.9,3,3,4,14,15,129,55,507,95,53,403,5,1,4,14,11,113,50,492,104,54,418,0.4263565891472868,0.2545454545454545,0.5578947368421052,0.2830188679245283,0.4424778761061947,0.28,0.5192307692307693,0.2037037037037037
6869,H,1.95,3.5,4.0,1,3,6,6,21,81,47,376,121,47,534,4,4,2,11,5,116,61,442,140,70,468,0.5802469135802469,0.1276595744680851,0.3884297520661157,0.44680851063829785,0.5258620689655172,0.18032786885245902,0.5,0.07142857142857142
6870,A,1.91,3.6,3.75,3,3,4,10,16,100,50,461,119,55,449,3,1,6,9,18,93,46,489,129,73,421,0.5,0.2,0.46218487394957986,0.2909090909090909,0.4946236559139785,0.1956521739130435,0.5658914728682171,0.2465753424657534
6871,H,1.33,5.0,8.5,6,1,3,28,20,153,78,460,96,51,450,2,4,4,13,14,117,54,396,153,84,514,0.5098039215686274,0.358974358974359,0.53125,0.39215686274509803,0.46153846153846156,0.24074074074074073,0.5490196078431373,0.16666666666666666
6872,A,3.0,3.6,2.2,1,2,7,6,20,102,53,441,120,53,469,6,3,1,19,10,157,85,520,67,35,390,0.5196078431372549,0.11320754716981132,0.44166666666666665,0.37735849056603776,0.5414012738853503,0.2235294117647059,0.5223880597014925,0.2857142857142857
6873,H,1.18,7.0,13.0,8,2,0,25,6,141,76,490,82,38,420,6,2,2,17,9,117,61,450,128,49,460,0.5390070921985816,0.32894736842105265,0.4634146341463415,0.15789473684210525,0.5213675213675214,0.2786885245901639,0.3828125,0.1836734693877551
6874,H,1.06,11.0,26.0,8,1,1,22,5,139,65,509,97,45,400,1,2,7,7,18,113,52,473,110,61,435,0.4676258992805755,0.3384615384615385,0.4639175257731959,0.1111111111111111,0.46017699115044247,0.1346153846153846,0.5545454545454546,0.29508196721311475
6875,D,2.8,3.4,2.4,2,1,7,9,21,81,37,369,152,69,541,6,0,4,18,15,99,46,433,132,70,476,0.4567901234567901,0.24324324324324326,0.45394736842105265,0.30434782608695654,0.46464646464646464,0.391304347826087,0.5303030303030303,0.21428571428571427
6876,D,1.95,3.6,3.6,3,3,4,14,20,98,37,427,150,75,483,4,2,4,14,14,92,40,442,114,61,468,0.37755102040816324,0.3783783783783784,0.5,0.26666666666666666,0.43478260869565216,0.35,0.5350877192982456,0.22950819672131148
6877,A,2.3,3.4,3.0,3,3,4,14,13,121,64,541,96,50,369,5,3,2,19,12,119,73,468,82,42,441,0.5289256198347108,0.21875,0.5208333333333334,0.26,0.6134453781512605,0.2602739726027397,0.5121951219512195,0.2857142857142857
6878,A,1.95,3.6,3.6,3,2,5,9,16,107,57,434,112,59,476,2,1,7,10,16,107,48,384,117,52,525,0.5327102803738317,0.15789473684210525,0.5267857142857143,0.2711864406779661,0.4485981308411215,0.20833333333333334,0.4444444444444444,0.3076923076923077
6879,A,2.2,3.3,3.4,4,1,5,14,16,79,44,456,123,57,454,2,4,4,9,13,80,46,401,118,60,509,0.5569620253164557,0.3181818181818182,0.4634146341463415,0.2807017543859649,0.575,0.1956521739130435,0.5084745762711864,0.21666666666666667
6880,A,2.3,3.3,3.2,0,4,6,6,24,99,50,435,107,52,474,1,3,6,7,25,118,56,392,106,59,517,0.5050505050505051,0.12,0.48598130841121495,0.46153846153846156,0.4745762711864407,0.125,0.5566037735849056,0.423728813559322
6881,H,2.3,3.3,3.1,4,2,4,13,18,100,56,407,100,55,503,3,2,5,13,16,107,45,453,115,63,457,0.56,0.23214285714285715,0.55,0.32727272727272727,0.4205607476635514,0.28888888888888886,0.5478260869565217,0.25396825396825395
6882,H,1.85,3.6,4.33,5,2,3,15,8,97,48,504,92,49,406,6,3,1,13,12,110,51,509,97,52,400,0.4948453608247423,0.3125,0.532608695652174,0.16326530612244897,0.4636363636363636,0.2549019607843137,0.5360824742268041,0.23076923076923078
6883,D,2.75,3.6,2.63,5,3,2,21,12,137,65,477,116,66,433,6,3,1,18,7,172,88,527,105,53,382,0.4744525547445255,0.3230769230769231,0.5689655172413793,0.18181818181818182,0.5116279069767442,0.20454545454545456,0.5047619047619047,0.1320754716981132
6884,H,2.05,3.6,3.5,3,2,5,18,21,100,51,410,100,53,499,1,3,6,13,22,115,56,428,119,64,482,0.51,0.35294117647058826,0.53,0.39622641509433965,0.48695652173913045,0.23214285714285715,0.5378151260504201,0.34375
6885,H,1.17,7.5,17.0,5,2,3,19,10,137,74,559,75,37,351,3,4,3,14,14,102,57,434,98,52,476,0.5401459854014599,0.25675675675675674,0.49333333333333335,0.2702702702702703,0.5588235294117647,0.24561403508771928,0.5306122448979592,0.2692307692307692
6886,A,5.5,3.75,1.67,6,0,4,14,13,115,59,449,120,65,460,7,3,0,27,11,128,51,525,89,39,384,0.5130434782608696,0.23728813559322035,0.5416666666666666,0.2,0.3984375,0.5294117647058824,0.43820224719101125,0.28205128205128205
6887,H,2.2,3.2,3.5,2,5,3,7,8,108,55,445,93,50,465,3,3,4,11,15,102,48,437,114,53,473,0.5092592592592593,0.12727272727272726,0.5376344086021505,0.16,0.47058823529411764,0.22916666666666666,0.4649122807017544,0.2830188679245283
6888,D,1.95,3.6,4.2,3,1,6,12,20,122,68,449,104,48,461,3,2,5,7,12,92,40,386,135,64,524,0.5573770491803278,0.17647058823529413,0.46153846153846156,0.4166666666666667,0.43478260869565216,0.175,0.4740740740740741,0.1875
6889,H,2.05,3.5,3.9,1,4,5,9,14,105,57,407,117,71,503,3,3,4,12,20,103,40,453,110,53,457,0.5428571428571428,0.15789473684210525,0.6068376068376068,0.19718309859154928,0.3883495145631068,0.3,0.4818181818181818,0.37735849056603776
6890,H,1.91,4.0,4.0,8,1,1,16,4,106,53,417,146,70,493,2,3,5,9,15,103,66,489,147,74,421,0.5,0.3018867924528302,0.4794520547945205,0.05714285714285714,0.6407766990291263,0.13636363636363635,0.5034013605442177,0.20270270270270271
6891,A,4.5,3.6,1.91,2,1,7,7,15,106,43,381,100,50,529,6,1,3,11,9,102,67,535,126,57,375,0.4056603773584906,0.16279069767441862,0.5,0.3,0.6568627450980392,0.16417910447761194,0.4523809523809524,0.15789473684210525
6892,H,3.0,3.5,2.45,1,7,2,9,11,129,57,376,121,68,534,5,3,2,22,13,134,60,487,113,60,423,0.4418604651162791,0.15789473684210525,0.5619834710743802,0.16176470588235295,0.44776119402985076,0.36666666666666664,0.5309734513274337,0.21666666666666667
6893,A,1.44,4.75,8.0,5,4,1,20,13,122,66,468,103,49,442,5,1,4,13,16,100,50,465,132,68,445,0.5409836065573771,0.30303030303030304,0.47572815533980584,0.2653061224489796,0.5,0.26,0.5151515151515151,0.23529411764705882
6894,H,1.7,3.8,4.75,3,4,3,14,18,107,48,451,85,48,459,3,3,4,11,17,112,53,441,130,62,469,0.4485981308411215,0.2916666666666667,0.5647058823529412,0.375,0.4732142857142857,0.20754716981132076,0.47692307692307695,0.27419354838709675
6895,A,1.83,3.4,4.75,3,2,5,7,14,107,54,463,63,30,447,3,3,4,9,16,130,60,412,105,49,498,0.5046728971962616,0.12962962962962962,0.47619047619047616,0.4666666666666667,0.46153846153846156,0.15,0.4666666666666667,0.32653061224489793
6896,A,7.5,4.33,1.45,2,4,4,10,17,89,47,446,86,47,464,6,2,2,30,6,123,60,558,93,49,352,0.5280898876404494,0.2127659574468085,0.5465116279069767,0.3617021276595745,0.4878048780487805,0.5,0.5268817204301075,0.12244897959183673
6897,D,1.44,4.33,8.0,8,1,1,18,7,75,38,488,93,45,422,3,2,5,17,21,80,41,374,121,62,536,0.5066666666666667,0.47368421052631576,0.4838709677419355,0.15555555555555556,0.5125,0.4146341463414634,0.512396694214876,0.3387096774193548
6898,H,2.38,3.3,3.1,5,2,3,17,14,86,47,447,97,42,463,4,2,4,17,19,88,46,435,111,65,475,0.5465116279069767,0.3617021276595745,0.4329896907216495,0.3333333333333333,0.5227272727272727,0.3695652173913043,0.5855855855855856,0.2923076923076923
6899,H,2.2,3.25,3.5,5,2,3,14,9,84,48,538,102,51,372,5,3,2,11,5,103,47,492,101,50,418,0.5714285714285714,0.2916666666666667,0.5,0.17647058823529413,0.4563106796116505,0.23404255319148937,0.49504950495049505,0.1
6900,H,1.91,3.3,4.2,1,6,3,10,14,96,49,520,110,49,390,1,1,8,9,21,101,50,436,88,50,474,0.5104166666666666,0.20408163265306123,0.44545454545454544,0.2857142857142857,0.49504950495049505,0.18,0.5681818181818182,0.42
6901,H,1.7,3.8,4.75,7,2,1,24,10,109,49,508,82,46,402,4,4,2,17,15,99,57,433,100,47,477,0.44954128440366975,0.4897959183673469,0.5609756097560976,0.21739130434782608,0.5757575757575758,0.2982456140350877,0.47,0.3191489361702128
6902,H,2.5,3.1,3.1,2,4,4,8,12,95,35,423,84,39,487,3,3,4,11,9,95,41,393,95,44,517,0.3684210526315789,0.22857142857142856,0.4642857142857143,0.3076923076923077,0.43157894736842106,0.2682926829268293,0.4631578947368421,0.20454545454545456
6903,H,1.22,6.5,13.0,3,4,3,16,9,93,54,417,88,42,493,1,0,9,8,28,119,67,436,149,74,474,0.5806451612903226,0.2962962962962963,0.4772727272727273,0.21428571428571427,0.5630252100840336,0.11940298507462686,0.4966442953020134,0.3783783783783784
6904,D,1.7,4.2,4.5,4,2,4,15,18,103,53,460,121,57,450,3,4,3,16,17,94,48,424,113,61,486,0.5145631067961165,0.2830188679245283,0.47107438016528924,0.3157894736842105,0.5106382978723404,0.3333333333333333,0.5398230088495575,0.2786885245901639
6905,H,1.91,3.8,3.8,4,2,4,18,11,117,64,487,96,56,423,7,1,2,21,13,108,60,479,99,60,431,0.5470085470085471,0.28125,0.5833333333333334,0.19642857142857142,0.5555555555555556,0.35,0.6060606060606061,0.21666666666666667
6906,A,2.7,3.4,2.63,3,2,5,12,14,86,45,454,115,58,455,2,2,6,11,19,120,65,489,94,50,421,0.5232558139534884,0.26666666666666666,0.5043478260869565,0.2413793103448276,0.5416666666666666,0.16923076923076924,0.5319148936170213,0.38
6907,A,2.1,3.8,3.2,1,2,7,14,27,107,49,427,117,65,483,3,4,3,14,13,81,43,428,103,58,481,0.45794392523364486,0.2857142857142857,0.5555555555555556,0.4153846153846154,0.5308641975308642,0.32558139534883723,0.5631067961165048,0.22413793103448276
6908,H,7.0,4.75,1.45,3,3,4,7,13,99,51,475,69,39,435,8,2,0,26,7,139,74,564,72,32,346,0.5151515151515151,0.13725490196078433,0.5652173913043478,0.3333333333333333,0.5323741007194245,0.35135135135135137,0.4444444444444444,0.21875
6909,D,2.8,3.75,2.38,3,2,5,11,12,101,54,397,114,48,513,4,2,4,24,21,104,56,408,105,54,501,0.5346534653465347,0.2037037037037037,0.42105263157894735,0.25,0.5384615384615384,0.42857142857142855,0.5142857142857142,0.3888888888888889
6910,H,3.4,3.75,2.05,2,2,6,10,22,109,49,437,94,55,473,7,0,3,18,17,93,56,424,142,76,485,0.44954128440366975,0.20408163265306123,0.5851063829787234,0.4,0.6021505376344086,0.32142857142857145,0.5352112676056338,0.2236842105263158
6911,A,1.75,3.6,5.0,4,1,5,11,16,75,40,455,111,57,454,2,5,3,13,16,79,32,341,106,48,568,0.5333333333333333,0.275,0.5135135135135135,0.2807017543859649,0.4050632911392405,0.40625,0.4528301886792453,0.3333333333333333
6912,A,15.0,7.0,1.18,2,5,3,14,14,100,50,444,76,29,466,7,2,1,21,5,128,70,614,68,37,296,0.5,0.28,0.3815789473684211,0.4827586206896552,0.546875,0.3,0.5441176470588235,0.13513513513513514
6913,H,1.36,5.0,8.5,5,1,4,13,11,126,59,506,99,49,404,2,3,5,5,9,89,49,479,160,74,431,0.46825396825396826,0.22033898305084745,0.494949494949495,0.22448979591836735,0.550561797752809,0.10204081632653061,0.4625,0.12162162162162163
6914,A,3.6,3.4,2.1,1,4,5,4,13,97,53,441,79,39,469,2,4,4,9,12,145,79,522,101,65,388,0.5463917525773195,0.07547169811320754,0.4936708860759494,0.3333333333333333,0.5448275862068965,0.11392405063291139,0.6435643564356436,0.18461538461538463
6915,H,1.5,4.5,7.5,6,2,2,27,12,136,85,500,97,48,409,3,2,5,9,15,103,50,413,115,61,497,0.625,0.3176470588235294,0.4948453608247423,0.25,0.4854368932038835,0.18,0.5304347826086957,0.2459016393442623
6916,D,2.5,3.6,2.9,5,1,4,21,12,105,49,506,77,36,403,4,4,2,18,11,130,75,564,100,52,346,0.4666666666666667,0.42857142857142855,0.4675324675324675,0.3333333333333333,0.5769230769230769,0.24,0.52,0.21153846153846154
6917,A,2.05,3.6,3.9,5,4,1,19,9,158,72,510,113,56,399,5,2,3,19,15,118,50,446,101,56,464,0.45569620253164556,0.2638888888888889,0.49557522123893805,0.16071428571428573,0.423728813559322,0.38,0.5544554455445545,0.26785714285714285
6918,H,1.22,6.5,13.0,7,3,0,25,13,127,56,520,98,43,389,5,3,2,12,6,104,57,443,140,74,467,0.4409448818897638,0.44642857142857145,0.4387755102040816,0.3023255813953488,0.5480769230769231,0.21052631578947367,0.5285714285714286,0.08108108108108109
6919,A,2.38,3.25,3.1,4,3,3,11,7,112,63,446,139,69,464,5,0,5,14,15,111,56,432,129,66,477,0.5625,0.1746031746031746,0.49640287769784175,0.10144927536231885,0.5045045045045045,0.25,0.5116279069767442,0.22727272727272727
6920,H,6.0,4.33,1.53,2,1,7,6,16,124,64,404,98,54,506,10,0,0,23,3,109,60,521,98,54,388,0.5161290322580645,0.09375,0.5510204081632653,0.2962962962962963,0.5504587155963303,0.38333333333333336,0.5510204081632653,0.05555555555555555
6921,A,2.4,3.4,2.88,4,3,3,11,10,90,36,333,117,63,577,3,3,4,11,13,119,51,492,105,60,418,0.4,0.3055555555555556,0.5384615384615384,0.15873015873015872,0.42857142857142855,0.21568627450980393,0.5714285714285714,0.21666666666666667
6922,A,7.5,5.0,1.4,4,1,5,17,18,90,45,409,115,54,501,6,1,3,20,10,134,77,548,73,35,362,0.5,0.37777777777777777,0.46956521739130436,0.3333333333333333,0.5746268656716418,0.2597402597402597,0.4794520547945205,0.2857142857142857
6923,D,2.0,3.5,3.75,1,5,4,9,14,150,78,522,81,41,386,2,3,5,8,16,86,51,378,109,50,532,0.52,0.11538461538461539,0.5061728395061729,0.34146341463414637,0.5930232558139535,0.1568627450980392,0.45871559633027525,0.32
6924,A,3.8,3.8,1.91,2,2,6,9,20,100,45,395,145,73,514,5,2,3,13,8,104,53,488,106,47,422,0.45,0.2,0.503448275862069,0.273972602739726,0.5096153846153846,0.24528301886792453,0.44339622641509435,0.1702127659574468
6925,D,3.8,3.3,2.05,3,3,4,15,16,95,51,436,103,59,474,3,2,5,11,17,99,44,393,110,57,515,0.5368421052631579,0.29411764705882354,0.5728155339805825,0.2711864406779661,0.4444444444444444,0.25,0.5181818181818182,0.2982456140350877
6926,A,3.3,3.5,2.1,1,2,7,9,22,116,54,471,117,64,438,2,2,6,9,19,85,35,365,152,68,545,0.46551724137931033,0.16666666666666666,0.5470085470085471,0.34375,0.4117647058823529,0.2571428571428571,0.4473684210526316,0.27941176470588236
6927,A,2.3,3.5,2.88,5,3,2,20,13,117,70,448,91,44,462,6,1,3,26,18,153,81,479,89,48,430,0.5982905982905983,0.2857142857142857,0.4835164835164835,0.29545454545454547,0.5294117647058824,0.32098765432098764,0.5393258426966292,0.375
6928,H,1.45,4.5,6.5,7,3,0,19,7,147,78,518,66,33,392,3,2,5,10,15,104,53,441,109,56,469,0.5306122448979592,0.24358974358974358,0.5,0.21212121212121213,0.5096153846153846,0.18867924528301888,0.5137614678899083,0.26785714285714285
6929,A,7.0,4.75,1.4,5,1,4,17,16,94,44,445,131,64,464,8,1,1,25,7,146,68,516,96,46,393,0.46808510638297873,0.38636363636363635,0.48854961832061067,0.25,0.4657534246575342,0.36764705882352944,0.4791666666666667,0.15217391304347827
6930,D,15.0,8.0,1.14,2,3,5,14,18,113,55,400,146,80,509,8,2,0,27,5,149,80,510,79,39,400,0.48672566371681414,0.2545454545454545,0.547945205479452,0.225,0.5369127516778524,0.3375,0.4936708860759494,0.1282051282051282
6931,A,3.1,3.4,2.25,3,1,6,12,16,101,48,382,114,51,527,1,1,8,6,21,92,43,425,117,55,485,0.4752475247524752,0.25,0.4473684210526316,0.3137254901960784,0.4673913043478261,0.13953488372093023,0.4700854700854701,0.38181818181818183
6932,H,1.8,3.75,4.2,4,1,5,10,17,86,43,474,132,71,436,3,4,3,12,15,106,43,419,142,72,491,0.5,0.23255813953488372,0.5378787878787878,0.23943661971830985,0.4056603773584906,0.27906976744186046,0.5070422535211268,0.20833333333333334
6933,D,2.0,3.6,3.5,3,3,4,11,13,91,39,436,123,66,474,3,3,4,11,15,105,51,475,116,51,435,0.42857142857142855,0.28205128205128205,0.5365853658536586,0.19696969696969696,0.4857142857142857,0.21568627450980393,0.4396551724137931,0.29411764705882354
6934,D,3.5,3.4,2.05,5,2,3,16,13,116,63,439,132,56,471,2,3,5,12,16,128,66,544,97,50,366,0.5431034482758621,0.25396825396825395,0.42424242424242425,0.23214285714285715,0.515625,0.18181818181818182,0.5154639175257731,0.32
6935,H,3.5,3.6,2.05,1,3,6,6,13,97,44,481,93,47,429,2,3,5,12,17,109,56,511,103,49,399,0.4536082474226804,0.13636363636363635,0.5053763440860215,0.2765957446808511,0.5137614678899083,0.21428571428571427,0.47572815533980584,0.3469387755102041
6936,H,1.2,7.5,11.0,10,0,0,34,7,137,72,510,92,47,400,4,1,5,14,15,78,42,463,120,58,447,0.5255474452554745,0.4722222222222222,0.5108695652173914,0.14893617021276595,0.5384615384615384,0.3333333333333333,0.48333333333333334,0.25862068965517243
6937,A,2.45,3.1,3.1,3,3,4,11,13,80,48,398,112,56,512,0,3,7,5,25,110,56,430,102,50,479,0.6,0.22916666666666666,0.5,0.23214285714285715,0.509090909090909,0.08928571428571429,0.49019607843137253,0.5
6938,D,2.1,3.6,3.4,2,3,5,9,24,111,54,388,113,66,522,3,2,5,9,17,83,38,415,119,52,494,0.4864864864864865,0.16666666666666666,0.584070796460177,0.36363636363636365,0.4578313253012048,0.23684210526315788,0.4369747899159664,0.3269230769230769
6939,D,2.1,3.6,3.4,1,3,6,6,21,95,48,407,71,30,503,4,2,4,11,13,95,52,418,103,49,491,0.5052631578947369,0.125,0.4225352112676056,0.7,0.5473684210526316,0.21153846153846154,0.47572815533980584,0.2653061224489796
6940,H,1.04,17.0,41.0,7,1,2,37,8,132,63,600,90,41,310,4,2,4,13,18,92,49,407,90,45,503,0.4772727272727273,0.5873015873015873,0.45555555555555555,0.1951219512195122,0.532608695652174,0.2653061224489796,0.5,0.4
6941,A,2.88,3.75,2.3,3,2,5,12,15,102,42,471,107,60,439,3,4,3,14,14,87,45,401,109,46,509,0.4117647058823529,0.2857142857142857,0.5607476635514018,0.25,0.5172413793103449,0.3111111111111111,0.42201834862385323,0.30434782608695654
6942,D,4.0,3.6,1.91,6,1,3,19,9,89,45,488,118,58,421,6,2,2,17,8,96,46,504,87,45,406,0.5056179775280899,0.4222222222222222,0.4915254237288136,0.15517241379310345,0.4791666666666667,0.3695652173913043,0.5172413793103449,0.17777777777777778
6943,H,1.5,4.2,7.0,5,3,2,11,12,101,46,492,97,50,417,3,4,3,9,8,116,57,455,90,50,455,0.45544554455445546,0.2391304347826087,0.5154639175257731,0.24,0.49137931034482757,0.15789473684210525,0.5555555555555556,0.16
6944,H,17.0,6.5,1.2,3,3,4,12,16,103,51,439,120,57,471,9,0,1,24,5,114,48,439,81,44,469,0.49514563106796117,0.23529411764705882,0.475,0.2807017543859649,0.42105263157894735,0.5,0.5432098765432098,0.11363636363636363
6945,H,3.0,3.5,2.45,5,4,1,21,16,128,67,474,108,52,436,7,1,2,11,7,107,67,532,116,54,378,0.5234375,0.31343283582089554,0.48148148148148145,0.3076923076923077,0.6261682242990654,0.16417910447761194,0.46551724137931033,0.12962962962962962
6946,D,2.0,3.8,3.8,6,2,2,23,12,147,91,510,105,48,400,4,3,3,19,15,129,59,505,116,62,405,0.6190476190476191,0.25274725274725274,0.45714285714285713,0.25,0.4573643410852713,0.3220338983050847,0.5344827586206896,0.24193548387096775
6947,H,1.75,4.0,5.0,2,6,2,10,11,135,63,387,113,69,523,2,3,5,10,17,77,53,478,169,88,432,0.4666666666666667,0.15873015873015872,0.6106194690265486,0.15942028985507245,0.6883116883116883,0.18867924528301888,0.5207100591715976,0.19318181818181818
6948,H,1.83,3.75,4.75,2,1,7,7,13,106,46,379,102,52,531,2,2,6,7,16,108,49,392,117,63,518,0.4339622641509434,0.15217391304347827,0.5098039215686274,0.25,0.4537037037037037,0.14285714285714285,0.5384615384615384,0.25396825396825395
6949,D,5.5,4.33,1.57,4,4,2,16,14,104,46,448,87,50,462,7,1,2,34,6,118,57,569,94,50,341,0.4423076923076923,0.34782608695652173,0.5747126436781609,0.28,0.4830508474576271,0.5964912280701754,0.5319148936170213,0.12
6950,H,1.4,4.33,8.5,3,4,3,15,20,95,52,421,106,50,489,5,2,3,16,12,92,48,439,94,43,470,0.5473684210526316,0.28846153846153844,0.4716981132075472,0.4,0.5217391304347826,0.3333333333333333,0.4574468085106383,0.27906976744186046
6951,A,2.38,3.2,3.1,5,2,3,10,6,94,46,485,101,48,425,7,2,1,17,7,90,43,493,86,46,417,0.48936170212765956,0.21739130434782608,0.4752475247524752,0.125,0.4777777777777778,0.3953488372093023,0.5348837209302325,0.15217391304347827
6952,A,4.2,3.75,1.85,3,3,4,15,17,76,42,369,138,66,541,6,1,3,16,9,83,44,545,92,47,365,0.5526315789473685,0.35714285714285715,0.4782608695652174,0.25757575757575757,0.5301204819277109,0.36363636363636365,0.5108695652173914,0.19148936170212766
6953,D,5.0,4.2,1.65,1,0,9,7,26,111,61,434,153,76,476,2,5,3,10,13,107,55,524,118,53,386,0.5495495495495496,0.11475409836065574,0.49673202614379086,0.34210526315789475,0.514018691588785,0.18181818181818182,0.4491525423728814,0.24528301886792453
6954,H,3.1,3.6,2.2,2,3,5,7,17,102,49,431,127,59,479,2,4,4,9,18,91,48,430,80,43,480,0.4803921568627451,0.14285714285714285,0.4645669291338583,0.288135593220339,0.5274725274725275,0.1875,0.5375,0.4186046511627907
6955,H,1.29,6.0,9.5,6,2,2,31,6,115,53,565,93,50,345,2,2,6,6,15,113,59,478,67,32,432,0.4608695652173913,0.5849056603773585,0.5376344086021505,0.12,0.5221238938053098,0.1016949152542373,0.47761194029850745,0.46875
6956,H,2.38,3.5,2.9,3,3,4,10,17,126,55,411,111,55,499,3,5,2,13,13,105,44,432,86,49,478,0.4365079365079365,0.18181818181818182,0.4954954954954955,0.3090909090909091,0.41904761904761906,0.29545454545454547,0.5697674418604651,0.2653061224489796
6957,H,3.3,3.75,2.05,1,1,8,9,21,103,51,425,97,56,485,7,2,1,26,10,114,56,512,77,39,398,0.49514563106796117,0.17647058823529413,0.5773195876288659,0.375,0.49122807017543857,0.4642857142857143,0.5064935064935064,0.2564102564102564
6958,A,1.83,3.6,4.33,4,2,4,17,20,88,48,422,115,62,487,2,4,4,7,12,97,36,450,80,36,460,0.5454545454545454,0.3541666666666667,0.5391304347826087,0.3225806451612903,0.3711340206185567,0.19444444444444445,0.45,0.3333333333333333
6959,H,1.08,11.0,26.0,7,2,1,20,5,107,54,600,79,39,310,2,2,6,9,21,113,49,441,91,53,469,0.5046728971962616,0.37037037037037035,0.4936708860759494,0.1282051282051282,0.4336283185840708,0.1836734693877551,0.5824175824175825,0.39622641509433965
6960,D,1.29,5.75,8.0,7,2,1,23,7,133,75,567,68,29,343,3,3,4,11,11,102,53,410,113,45,499,0.5639097744360902,0.30666666666666664,0.4264705882352941,0.2413793103448276,0.5196078431372549,0.20754716981132076,0.39823008849557523,0.24444444444444444
6961,H,1.5,4.33,6.5,7,1,2,21,12,112,65,468,103,61,442,2,4,4,14,15,103,50,436,78,31,474,0.5803571428571429,0.3230769230769231,0.5922330097087378,0.19672131147540983,0.4854368932038835,0.28,0.3974358974358974,0.4838709677419355
